region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Aceh,2020-03-31,1.237354726791549,1.2153626660313817,0.5934894984054098,1.9154150960903225,0.4236899316931885,2.080727137664797
Aceh,2020-04-01,1.233692367897456,1.2150115233728964,0.4613376935366025,1.8659089457339604,0.37447835857604095,2.1578268755757786
Aceh,2020-04-02,1.2186540513940194,1.2051458214308293,0.4779045802623725,1.8959971777457287,0.3691474325561481,2.168813786712096
Aceh,2020-04-03,1.2059631207583443,1.1915688005784393,0.5723204109686527,2.035389594426129,0.3241217311608665,2.1279223166959365
Aceh,2020-04-04,1.1924403103743426,1.184827471257546,0.4651222358633672,1.9596505357948704,0.2154377709012225,2.0745718688961
Aceh,2020-04-05,1.1836670161536234,1.1770365812621288,0.3747348935964479,1.9662385003362977,0.2308803943734127,2.1481765718364443
Aceh,2020-04-06,1.1761792502203832,1.1812422382252157,0.4074157165995561,2.0246014104445798,0.10784553729171678,2.1432220634903585
Aceh,2020-04-07,1.1699388593062643,1.1763007766684954,0.3320925327745449,1.9946008156094708,0.1755296202218523,2.2960580284823857
Aceh,2020-04-08,1.1621801843749389,1.1693970478890732,0.3770961456328418,2.038459894149157,-0.02033291258266426,2.1515372770284817
Aceh,2020-04-09,1.1472151899196352,1.1670858320780333,0.283033817875414,2.003851355162269,0.003017067774851157,2.2659545894696302
Aceh,2020-04-10,1.139283710622634,1.1608568567818691,0.2962649402606129,2.0305816916740502,-0.09131055363296106,2.2375940832969548
Aceh,2020-04-11,1.1397213588059776,1.1496523589981609,0.3963112320173587,2.1270748558408177,-0.027197725909113454,2.220045315341665
Aceh,2020-04-12,1.1329051990636996,1.1557886721246695,0.2480688705503381,1.9696510705735268,-0.09279633834702476,2.170521651569074
Aceh,2020-04-13,1.1247208836338405,1.1467292746463869,0.2815277668045416,2.0272694630875354,-0.17594153963106798,2.1708357078217086
Aceh,2020-04-14,1.1186174640257285,1.1587884656767298,0.20880676691956,1.9897557326905373,-0.19991963503163696,2.1670414525645945
Aceh,2020-04-15,1.1163359942063629,1.1366651408399848,0.2094549809095476,2.0401482028420586,-0.13953157177007205,2.2527709379673206
Aceh,2020-04-16,1.1125481952511234,1.1257588104409255,0.16448284875805289,2.055089329077296,-0.007359582194991163,2.464949030007368
Aceh,2020-04-17,1.1099052223647026,1.1244818735903102,0.2372162177368337,2.106741811131754,-0.2200539088224839,2.3493558591987718
Aceh,2020-04-18,1.114239635441865,1.1326159076493667,0.15429510031166832,2.0822365503013165,-0.32762433644155403,2.272873476111585
Aceh,2020-04-19,1.117258467893536,1.1396594644306828,0.13972689402974742,2.0663078526134733,-0.2393495758929289,2.423114316076953
Aceh,2020-04-20,1.1192433584024728,1.1368770785092706,0.17623849351762508,2.09560826442234,-0.17198402166423815,2.5151075220380648
Aceh,2020-04-21,1.1194978960521558,1.1367752861984348,0.12144154708207767,2.0663754668174965,-0.33972187222288064,2.3837321933688083
Aceh,2020-04-22,1.1240766071183477,1.1434870584591177,0.12239630848814925,2.129646476887883,-0.4078149031356393,2.492273325511264
Aceh,2020-04-23,1.127645167408296,1.1405408086939646,-0.02969934077310952,2.00049094148574,-0.2389067170220319,2.55126597130563
Aceh,2020-04-24,1.1381542421762116,1.148465282166352,0.002407574953039838,2.074725004746264,-0.30961404084436217,2.4538597623578746
Aceh,2020-04-25,1.1357522644221805,1.1400703535858845,-0.06416385610400459,2.040632395107186,-0.16681800386993764,2.6532865053851893
Aceh,2020-04-26,1.1373266593736542,1.136351604638521,0.18526479004971064,2.277597874908176,-0.469432655726083,2.4348438852353005
Aceh,2020-04-27,1.1350712783071206,1.1478317033500725,0.08236618668070055,2.0977925856149207,-0.3662639682036105,2.4762695894740783
Aceh,2020-04-28,1.1313781613340101,1.1519361459261943,0.15080906258005788,2.268419732371774,-0.2396843004507763,2.5111417174735866
Aceh,2020-04-29,1.1297951502423569,1.1524970261920329,0.2847567218665674,2.4219955271317573,-0.3248869171313907,2.627821057240346
Aceh,2020-04-30,1.1189819180042575,1.1468553676467383,0.028211326478100505,2.2551750097311625,-0.3097007547370117,2.665437099381192
Aceh,2020-05-01,1.1129799745630475,1.1450587467001987,0.06808737246902416,2.3150892091012643,-0.3286994487573903,2.6692078816808458
Aceh,2020-05-02,1.1031143741842169,1.140483196418128,-0.01463668994463514,2.220787460209227,-0.698445219253173,2.3764263156317686
Aceh,2020-05-03,1.0974923658474118,1.1351446862115602,-0.04831278746440618,2.199715068037932,-0.6617996194589727,2.352087927646759
Aceh,2020-05-04,1.0980761985993897,1.1316012987703226,-0.004156594612865683,2.2860522357436044,-0.5841730010389256,2.4269975783067013
Aceh,2020-05-05,1.0950156947057823,1.1421747247761809,-0.08564029607193308,2.2663853735528785,-0.5199105944960271,2.6496952521066843
Aceh,2020-05-06,1.094050757943233,1.1418449827190391,-0.06655150930116162,2.2510472754768704,-0.6623922974131092,2.430067842728966
Aceh,2020-05-07,1.09039749657277,1.135936256349229,0.04698978465973718,2.4117041101419185,-0.6374909406960744,2.5410326948499447
Aceh,2020-05-08,1.0925695568455327,1.145776967233604,-0.12077349413984792,2.2457098490441902,-0.4400531083507046,2.753123366551732
Aceh,2020-05-09,1.0981624795821163,1.1500648130412938,-0.024142462069568736,2.3383654751163347,-0.7962814193454694,2.4201101820237483
Aceh,2020-05-10,1.0939861897066117,1.1327522958295255,-0.06335062047995177,2.348695987029717,-0.7236699312384499,2.532997927309716
